Regulator	Target	MI
ENSG00000255710	ENSG00000271382	1.3792922544726756
ENSG00000255710	GRM5	1.3792922544726756
ENSG00000255710	ENSG00000250620	1.3792922544726756
ENSG00000255710	ENSG00000274363	1.3792922544726756
ENSG00000255710	RN7SL233P	1.3792922544726756
ENSG00000255710	ENSG00000257539	1.3792922544726756
ENSG00000255710	KRTAP5-11	1.3792922544726756
ENSG00000255710	LINC02899	1.3792922544726756
ENSG00000255710	RPS5P2	1.3792922544726756
ENSG00000255710	ENSG00000279463	1.3792922544726756
ENSG00000255710	PLCH2	1.3792922544726756
ENSG00000255710	ENSG00000272235	1.3792922544726756
ENSG00000255710	PRIMA1	1.3792922544726756
RNA5SP282	RPSAP53	1.3792922544726756
RNA5SP282	ENSG00000279235	1.3792922544726756
RNA5SP282	LINC00239	1.3792922544726756
RNA5SP282	ENSG00000230035	1.3792922544726756
RNA5SP282	ENSG00000256568	1.3792922544726756
RNA5SP282	FCF1P5	1.3792922544726756
