Regulator	Target	MI
TRAV8-3	ENSG00000280159	1.2293362159076602
SRGAP3-AS2	ENSG00000215399	1.2293362159076602
SRGAP3-AS2	LINC01931	1.2293362159076602
SRGAP3-AS2	AMELX	1.2293362159076602
ENSG00000268810	ENSG00000273352	1.2293362159076602
ENSG00000268810	SNORD25	1.2293362159076602
ENSG00000268810	ZFY	1.2293362159076602
ENSG00000224442	LOC105375743	1.2293362159076602
ENSG00000224442	ENSG00000241537	1.3792922544726756
ENSG00000224442	ENSG00000272386	1.2293362159076602
ENSG00000224442	KARS1P1	1.3792922544726756
ENSG00000224442	ENSG00000223414	1.3792922544726756
ENSG00000224442	ENSG00000235347	1.3792922544726756
ENSG00000224442	ENSG00000249258	1.3792922544726756
ENSG00000279719	ENSG00000280014	1.2293362159076602
ENSG00000255987	ENSG00000224593	1.2293362159076602
TNN	RN7SL187P	1.2293362159076602
TNN	ENSG00000250290	1.2293362159076602
ENSG00000235576	ENSG00000231468	1.2293362159076602
ENSG00000235576	CHRDL2	1.2293362159076602
ENSG00000235576	ENSG00000279633	1.2293362159076602
ENSG00000268804	CD5L	1.2293362159076602
EOMES	ENSG00000236116	1.2293362159076602
OFD1P17	ENSG00000260953	1.2293362159076602
CD8B	PF4	1.2293362159076602
CD8A	ENSG00000280159	1.2293362159076602
OTULIN-DT	LINC00639	1.2293362159076602
OTULIN-DT	LINC00278	1.2293362159076602
XIST	ENSG00000236333	1.2293362159076602
XIST	ENSG00000229832	1.3792922544726756
XIST	SLCO4C1	1.2293362159076602
XIST	ENSG00000237704	1.3792922544726756
XIST	ENSG00000267212	1.2293362159076602
XIST	ENSG00000254088	1.2293362159076602
XIST	LINC01711	1.2293362159076602
XIST	RNA5SP282	1.3792922544726756
RPL27P1	LINC01093	1.2293362159076602
ENSG00000274038	ENSG00000261266	1.2293362159076602
ENSG00000274038	ENSG00000237576	1.2293362159076602
ENSG00000274038	LOC100996333	1.3792922544726756
ENSG00000274038	CT69	1.2293362159076602
ENSG00000274038	LOC102723604	1.2293362159076602
ENSG00000274038	ENSG00000250777	1.2293362159076602
ENSG00000274038	ENSG00000280205	1.3792922544726756
ENSG00000274038	VN1R103P	1.3792922544726756
ENSG00000274038	LIPN	1.2293362159076602
ENSG00000274038	ENSG00000218313	1.3792922544726756
ENSG00000274038	ENSG00000232486	1.2293362159076602
ENSG00000274038	ENSG00000230684	1.2293362159076602
ENSG00000274038	ENSG00000233189	1.3792922544726756
ENSG00000274038	ENSG00000271993	1.3792922544726756
ENSG00000274038	TRPM5	1.3792922544726756
