Regulator	Target	MI
ENSG00000272235	ENSG00000253125	1.3792922544726756
ENSG00000272235	ENSG00000228551	1.3792922544726756
MTCO1P15	TRPC5	1.3792922544726756
MTCO1P15	CHRNA4	1.3792922544726756
MTCO1P15	CTNND2	1.3792922544726756
MTCO1P15	ENSG00000259251	1.3792922544726756
MTCO1P15	ENSG00000227383	1.3792922544726756
MTCO1P15	LOC100996333	1.3792922544726756
MTCO1P15	ENSG00000266588	1.3792922544726756
MTCO1P15	ENSG00000275995	1.3792922544726756
MTCO1P15	RASD2	1.3792922544726756
MTCO1P15	ENSG00000279669	1.3792922544726756
MTCO1P15	ACVR1C	1.3792922544726756
MTCO1P15	ENSG00000278959	1.3792922544726756
MTCO1P15	ENSG00000280205	1.3792922544726756
MTCO1P15	HKDC1	1.3792922544726756
MTCO1P15	ENSG00000218313	1.3792922544726756
MTCO1P15	ENSG00000274038	1.3792922544726756
MTCO1P15	ENSG00000275576	1.3792922544726756
MSTN	ENSG00000223650	1.2293362159076602
ENSG00000279074	ENSG00000261266	1.2293362159076602
ENSG00000279074	ENSG00000237576	1.2293362159076602
ENSG00000279074	LOC100996333	1.3792922544726756
ENSG00000279074	CT69	1.2293362159076602
ENSG00000279074	LOC102723604	1.2293362159076602
ENSG00000279074	ENSG00000250777	1.2293362159076602
ENSG00000279074	ENSG00000280205	1.3792922544726756
ENSG00000279074	VN1R103P	1.3792922544726756
ENSG00000279074	LIPN	1.2293362159076602
ENSG00000279074	ENSG00000218313	1.3792922544726756
ENSG00000279074	ENSG00000232486	1.2293362159076602
ENSG00000279074	ENSG00000230684	1.2293362159076602
ENSG00000279074	ENSG00000233189	1.3792922544726756
ENSG00000279074	ENSG00000271993	1.3792922544726756
ENSG00000279074	TRPM5	1.3792922544726756
ENSG00000279074	ENSG00000275981	1.3792922544726756
ENSG00000279074	ENSG00000279613	1.3792922544726756
ENSG00000279074	MTCO1P15	1.3792922544726756
ENSG00000276916	ENSG00000255847	1.2293362159076602
ENSG00000276916	ENSG00000248491	1.2293362159076602
ENSG00000276916	ENSG00000257761	1.3792922544726756
ENSG00000276916	TMPRSS11D	1.3792922544726756
LOC100996333	GUCY1B2	1.2293362159076602
LOC100996333	CHRNA4	1.3792922544726756
LOC100996333	CTNND2	1.3792922544726756
LOC100996333	ENSG00000225192	1.2293362159076602
LOC100996333	ENSG00000275995	1.3792922544726756
LOC100996333	RASD2	1.3792922544726756
LOC100996333	ENSG00000272023	1.2293362159076602
LOC100996333	ACVR1C	1.3792922544726756
LOC100996333	VN1R103P	1.3792922544726756
LOC100996333	ENSG00000271993	1.3792922544726756
LOC100996333	TRPM5	1.3792922544726756
LOC100996333	ENSG00000279613	1.3792922544726756
LOC100996333	ENSG00000275576	1.3792922544726756
LOC100996333	TRPC5	1.3792922544726756
LOC100996333	KRT18P57	1.2293362159076602
LOC100996333	ENSG00000259251	1.3792922544726756
LOC100996333	ENSG00000227383	1.3792922544726756
LOC100996333	PNMA3	1.2293362159076602
LOC100996333	ENSG00000266588	1.3792922544726756
LOC100996333	ENSG00000279669	1.3792922544726756
LOC100996333	ENSG00000278959	1.3792922544726756
LOC100996333	HKDC1	1.3792922544726756
LOC100996333	ENSG00000225107	1.2293362159076602
LOC100996333	ENSG00000233189	1.3792922544726756
LOC100996333	ENSG00000275981	1.3792922544726756
LOC100996333	MTCO1P15	1.3792922544726756
LOC100996333	ENSG00000274038	1.3792922544726756
LOC100996333	ENSG00000273366	1.2293362159076602
ENSG00000260578	VPREB3	1.2293362159076602
ENSG00000260578	ENSG00000253755	1.2293362159076602
ENSG00000260578	MTND6P9	1.2293362159076602
ENSG00000260578	H2BC10	1.3792922544726756
ENSG00000260578	ENSG00000254165	1.3792922544726756
ENSG00000260578	MTCYBP32	1.3792922544726756
ENSG00000260578	NDUFAB1P1	1.3792922544726756
CHRDL1	KCNJ10	1.2293362159076602
CHRDL1	ENSG00000274508	1.2293362159076602
CHRDL1	SPATA13-AS1	1.2293362159076602
CHRDL1	ENSG00000236591	1.2293362159076602
FLJ42969	IL5RA	1.2293362159076602
CHST8	ENSG00000248208	1.3792922544726756
CHST8	ANKRD2	1.3792922544726756
TEX12	ENSG00000237704	1.2293362159076602
EN1	ENSG00000260197	1.3792922544726756
EN1	ENSG00000230061	1.3792922544726756
EN1	GLULP1	1.2293362159076602
EN1	KLRC4	1.2293362159076602
EN1	ENSG00000225051	1.3792922544726756
EN1	ENSG00000241135	1.3792922544726756
EN1	ENSG00000247011	1.2293362159076602
EN1	ENSG00000225101	1.2293362159076602
EN1	RPS3AP28	1.2293362159076602
EN1	ENSG00000280348	1.3792922544726756
EN1	SCARNA5	1.3792922544726756
EN1	AMZ2P2	1.2293362159076602
EN1	ENSG00000257803	1.3792922544726756
EN1	SIK1	1.3792922544726756
IZUMO1R	ENSG00000230202	1.2293362159076602
ENSG00000276809	ENSG00000223650	1.2293362159076602
ANO3	ENSG00000236510	1.3792922544726756
ANO3	BNIP3P11	1.3792922544726756
ENSG00000227644	GPR79	1.2293362159076602
ENSG00000227644	COL22A1	1.2293362159076602
ENSG00000227644	NDUFB4P11	1.2293362159076602
TMEFF2	DDX3Y	1.2293362159076602
TMEFF2	ENSG00000256250	1.2293362159076602
TMEFF2	ZNF295-AS1	1.2293362159076602
TMEFF2	RN7SL751P	1.2293362159076602
ENSG00000227527	ENSG00000261644	1.2293362159076602
ENSG00000227527	H3C11	1.2293362159076602
ENSG00000227527	ENSG00000259845	1.2293362159076602
ENSG00000275966	DDX3Y	1.2293362159076602
ENSG00000275966	ENSG00000256250	1.2293362159076602
ENSG00000275966	ZNF295-AS1	1.2293362159076602
ENSG00000275966	RN7SL751P	1.2293362159076602
RPL36P10	CIAO2AP1	1.3792922544726756
RPL36P10	ENSG00000260633	1.3792922544726756
RPL36P10	GJB3	1.3792922544726756
RN7SL267P	ERCC-00077	1.2293362159076602
LINC01931	KLRC3	1.2293362159076602
LINC01931	LOC101929109	1.2293362159076602
LINC01931	ENSG00000276471	1.2293362159076602
LINC01931	SYT9	1.2293362159076602
LINC01931	ENSG00000267655	1.2293362159076602
ENSG00000277463	CLCNKA	1.2293362159076602
ENSG00000277463	ENSG00000273724	1.2293362159076602
ENSG00000277463	ENSG00000224649	1.2293362159076602
ENSG00000277463	ENSG00000274403	1.3792922544726756
FMO6P	CHST8	1.3792922544726756
FMO6P	ENSG00000261916	1.3792922544726756
FMO6P	ENSG00000272576	1.3792922544726756
FMO6P	FAM216B	1.2293362159076602
MATN4	LOC100422398	1.2293362159076602
MATN4	ENSG00000228938	1.2293362159076602
ENSG00000266579	ENSG00000224067	1.3792922544726756
ENSG00000266579	ENSG00000275017	1.3792922544726756
ENSG00000266579	CCL11	1.3792922544726756
ENSG00000266579	ENSG00000268297	1.3792922544726756
ENSG00000266579	ENSG00000248925	1.3792922544726756
ENSG00000266579	ENSG00000271978	1.3792922544726756
ENSG00000266579	ZFY	1.3792922544726756
ENSG00000266579	ENSG00000261472	1.3792922544726756
ENSG00000266579	CDCA4P1	1.3792922544726756
CCL11	IFNA20P	1.3792922544726756
CCL11	ENSG00000266579	1.3792922544726756
CCL11	ENSG00000226205	1.3792922544726756
CCL11	LINC00239	1.2293362159076602
CCL11	ENSG00000230035	1.2293362159076602
CCL11	ZFY	1.3792922544726756
ENSG00000213046	ENSG00000260810	1.2293362159076602
ENSG00000213046	FCRL3	1.3792922544726756
ENSG00000213046	ENSG00000267366	1.3792922544726756
ENSG00000213046	UPK3B	1.2293362159076602
ENSG00000213046	ENSG00000271382	1.3792922544726756
ENSG00000213046	GRM5	1.3792922544726756
ENSG00000213046	ENSG00000250620	1.3792922544726756
ENSG00000213046	ENSG00000274363	1.3792922544726756
ENSG00000213046	RN7SL233P	1.3792922544726756
ENSG00000213046	CILP	1.2293362159076602
ENSG00000213046	ENSG00000229308	1.2293362159076602
ENSG00000213046	ENSG00000257539	1.3792922544726756
ENSG00000213046	KRTAP5-11	1.3792922544726756
ENSG00000213046	ENSG00000278881	1.3792922544726756
ENSG00000213046	LINC02899	1.3792922544726756
ENSG00000213046	RPS5P2	1.3792922544726756
ENSG00000213046	ENSG00000279463	1.3792922544726756
ENSG00000213046	SNORA73A	1.2293362159076602
ENSG00000213046	PLCH2	1.3792922544726756
ENSG00000213046	ENSG00000253125	1.3792922544726756
ENSG00000213046	ENSG00000272235	1.3792922544726756
ENSG00000213046	PRIMA1	1.3792922544726756
ADH1C	IGHG3	1.2293362159076602
ADH1C	ENSG00000279229	1.3792922544726756
ADH1C	EPGN	1.2293362159076602
ADH1C	CLEC4OP	1.2293362159076602
ADH1C	ENSG00000256050	1.2293362159076602
ADH1C	NR1H4	1.3792922544726756
ADH1C	ENSG00000224207	1.2293362159076602
ADH1C	ENSG00000255710	1.3792922544726756
ADH1C	LOC102724323	1.2293362159076602
LOC101927825	ENSG00000267092	1.2293362159076602
ENSG00000249678	SMARCE1P1	1.2293362159076602
ENSG00000229832	ENSG00000237586	1.3792922544726756
ENSG00000229832	ENSG00000237704	1.3792922544726756
ENSG00000229832	ENSG00000278000	1.3792922544726756
ENSG00000229832	XIST	1.3792922544726756
ENSG00000229832	C12orf42	1.3792922544726756
FHIP1A	CIAO2AP1	1.3792922544726756
FHIP1A	MIR647	1.3792922544726756
SUSD4	VPREB3	1.2293362159076602
SUSD4	ENSG00000253755	1.2293362159076602
SUSD4	MTND6P9	1.2293362159076602
SUSD4	H2BC10	1.3792922544726756
SUSD4	ENSG00000254165	1.3792922544726756
SUSD4	MTCYBP32	1.3792922544726756
SUSD4	NDUFAB1P1	1.3792922544726756
ENSG00000279851	ENSG00000278526	1.3792922544726756
ENSG00000279851	RPL36P10	1.3792922544726756
ENSG00000279851	ENSG00000282968	1.3792922544726756
ENSG00000279851	NUTM2B	1.3792922544726756
ALKAL2	SLC17A4	1.2293362159076602
LINC02015	ICOS	1.2293362159076602
ENSG00000236377	DEFB1	1.2293362159076602
KRT87P	ENSG00000236510	1.3792922544726756
KRT87P	BNIP3P11	1.3792922544726756
GABRA4	RN7SL258P	1.2293362159076602
NR1H4	ENSG00000213046	1.3792922544726756
NR1H4	FCRL3	1.3792922544726756
NR1H4	ENSG00000249834	1.3792922544726756
NR1H4	ENSG00000228551	1.3792922544726756
NR1H4	ENSG00000271382	1.3792922544726756
NR1H4	GRM5	1.3792922544726756
NR1H4	ENSG00000250620	1.3792922544726756
NR1H4	ENSG00000274363	1.3792922544726756
NR1H4	RN7SL233P	1.3792922544726756
NR1H4	ENSG00000257539	1.3792922544726756
NR1H4	KRTAP5-11	1.3792922544726756
NR1H4	LINC02899	1.3792922544726756
NR1H4	RPS5P2	1.3792922544726756
NR1H4	ENSG00000279463	1.3792922544726756
NR1H4	PLCH2	1.3792922544726756
NR1H4	ENSG00000272235	1.3792922544726756
NR1H4	PRIMA1	1.3792922544726756
ENSG00000227542	FCRLA	1.2293362159076602
ENSG00000261671	ENSG00000262202	1.2293362159076602
TBILA	HAL	1.3792922544726756
LRRC73	ERCC-00040	1.2293362159076602
LRRC73	IGLL5	1.2293362159076602
ENSG00000255504	CXorf65	1.2293362159076602
ENSG00000255504	SLC6A13	1.2293362159076602
MIR6124	LOC105375743	1.2293362159076602
MIR6124	ENSG00000241537	1.3792922544726756
MIR6124	ENSG00000272386	1.2293362159076602
MIR6124	KARS1P1	1.3792922544726756
MIR6124	ENSG00000223414	1.3792922544726756
MIR6124	ENSG00000235347	1.3792922544726756
MIR6124	ENSG00000249258	1.3792922544726756
CCDC160	ENSG00000250031	1.2293362159076602
LHCGR	ENSG00000260953	1.3792922544726756
LOC101927972	H3C12	1.2293362159076602
ENSG00000215399	DEFB1	1.2293362159076602
ENSG00000228251	ENSG00000273584	1.2293362159076602
ENSG00000280159	CD8A	1.2293362159076602
ENSG00000280159	KCNJ9	1.2293362159076602
ENSG00000280159	IL2RB	1.2293362159076602
ENSG00000280159	JAKMIP1	1.2293362159076602
ENSG00000280159	TRAV8-3	1.2293362159076602
LEMD1	ENSG00000236333	1.2293362159076602
LEMD1	ENSG00000229832	1.3792922544726756
LEMD1	SLCO4C1	1.2293362159076602
LEMD1	ENSG00000237704	1.3792922544726756
LEMD1	ENSG00000267212	1.2293362159076602
LEMD1	ENSG00000254088	1.2293362159076602
LEMD1	LINC01711	1.2293362159076602
LEMD1	RNA5SP282	1.3792922544726756
KCTD8	RN7SL800P	1.2293362159076602
KCTD8	PCDH20	1.2293362159076602
ENSG00000231424	IGLC7	1.2293362159076602
ENSG00000235347	ENSG00000259594	1.3792922544726756
ENSG00000235347	ENSG00000241537	1.3792922544726756
ENSG00000235347	PLPPR1	1.3792922544726756
ENSG00000235347	CDX1	1.3792922544726756
ENSG00000235347	ENSG00000250934	1.3792922544726756
ENSG00000235347	ADRA1B	1.3792922544726756
ENSG00000235347	CPLX2	1.3792922544726756
ENSG00000235347	ENSG00000249258	1.3792922544726756
ENSG00000235347	ENSG00000224442	1.3792922544726756
ENSG00000235347	KARS1P1	1.3792922544726756
ENSG00000235347	ENSG00000278915	1.3792922544726756
ENSG00000235347	ENSG00000223414	1.3792922544726756
ENSG00000235347	ENSG00000232022	1.3792922544726756
ENSG00000235347	MIR6124	1.3792922544726756
DLX4	LINC01611	1.2293362159076602
RPL12P24	DDX3Y	1.3792922544726756
RPL12P24	ENSG00000236333	1.3792922544726756
RPL12P24	SLCO4C1	1.3792922544726756
RPL12P24	ZNF295-AS1	1.3792922544726756
RPL12P24	ENSG00000267212	1.3792922544726756
RPL12P24	ENSG00000254088	1.3792922544726756
RPL12P24	LINC01711	1.3792922544726756
RPL12P24	RN7SL751P	1.3792922544726756
DRD1	CACNA1I	1.3792922544726756
DRD1	IGLC3	1.2293362159076602
DRD1	RPS2P3	1.3792922544726756
DRD1	ENSG00000248884	1.2293362159076602
LINC01366	ENSG00000225369	1.3792922544726756
ENSG00000250620	ENSG00000255825	1.2293362159076602
ENSG00000250620	TNKS2-DT	1.2293362159076602
ENSG00000250620	ENSG00000272829	1.2293362159076602
ENSG00000250620	ENSG00000213046	1.3792922544726756
ENSG00000250620	ENSG00000267366	1.3792922544726756
ENSG00000250620	ENSG00000278881	1.3792922544726756
ENSG00000250620	ENSG00000249834	1.3792922544726756
ENSG00000250620	ENSG00000253125	1.3792922544726756
ENSG00000250620	ENSG00000228551	1.3792922544726756
MAPK10-AS1	IGHG3	1.2293362159076602
MAPK10-AS1	ENSG00000279229	1.3792922544726756
MAPK10-AS1	EPGN	1.2293362159076602
MAPK10-AS1	CLEC4OP	1.2293362159076602
MAPK10-AS1	ENSG00000256050	1.2293362159076602
MAPK10-AS1	NR1H4	1.3792922544726756
MAPK10-AS1	ENSG00000224207	1.2293362159076602
MAPK10-AS1	ENSG00000255710	1.3792922544726756
MAPK10-AS1	LOC102724323	1.2293362159076602
CPO	KLRC3	1.2293362159076602
CPO	LOC101929109	1.2293362159076602
CPO	ENSG00000276471	1.2293362159076602
CPO	SYT9	1.2293362159076602
CPO	ENSG00000267655	1.2293362159076602
LOC101928858	SERPINB2	1.2293362159076602
LOC101928858	SPEF1	1.3792922544726756
LOC101928858	FABP5P3	1.2293362159076602
ADRA1B	ENSG00000255825	1.2293362159076602
ADRA1B	TNKS2-DT	1.2293362159076602
ADRA1B	ENSG00000272829	1.2293362159076602
ADRA1B	ENSG00000213046	1.3792922544726756
ADRA1B	ENSG00000267366	1.3792922544726756
ADRA1B	ENSG00000278881	1.3792922544726756
ADRA1B	ENSG00000249834	1.3792922544726756
ADRA1B	ENSG00000253125	1.3792922544726756
ADRA1B	ENSG00000228551	1.3792922544726756
ENSG00000226024	IL5RA	1.2293362159076602
ENSG00000224881	DPEP1	1.2293362159076602
GRM5	ENSG00000255825	1.2293362159076602
GRM5	TNKS2-DT	1.2293362159076602
GRM5	ENSG00000272829	1.2293362159076602
GRM5	ENSG00000213046	1.3792922544726756
GRM5	ENSG00000267366	1.3792922544726756
GRM5	ENSG00000278881	1.3792922544726756
GRM5	ENSG00000249834	1.3792922544726756
GRM5	ENSG00000253125	1.3792922544726756
GRM5	ENSG00000228551	1.3792922544726756
ENSG00000276527	SERPINB2	1.2293362159076602
ENSG00000276527	SPEF1	1.3792922544726756
ENSG00000276527	FABP5P3	1.2293362159076602
ZNF295-AS1	ENSG00000271926	1.3792922544726756
ZNF295-AS1	ENSG00000261731	1.2293362159076602
ZNF295-AS1	ZNF385D-AS1	1.3792922544726756
ZNF295-AS1	ENSG00000279041	1.2293362159076602
ZNF295-AS1	ENSG00000235669	1.3792922544726756
ZNF295-AS1	RPL18P10	1.2293362159076602
ZNF295-AS1	TBC1D3D	1.3792922544726756
ZNF295-AS1	LOC100422317	1.3792922544726756
ZNF295-AS1	C9orf152	1.3792922544726756
ZNF295-AS1	ENSG00000225213	1.2293362159076602
ZNF295-AS1	WNT11	1.3792922544726756
ZNF295-AS1	ENSG00000201227	1.3792922544726756
ZNF295-AS1	OTULIN-DT	1.2293362159076602
ZNF295-AS1	CHD1-DT	1.2293362159076602
ZNF295-AS1	LINC00545	1.3792922544726756
ZNF295-AS1	CCDC33	1.2293362159076602
ZNF295-AS1	ANKRD61	1.3792922544726756
ZNF295-AS1	ENSG00000250990	1.3792922544726756
ENSG00000271993	TRPC5	1.3792922544726756
ENSG00000271993	CHRNA4	1.3792922544726756
ENSG00000271993	CTNND2	1.3792922544726756
ENSG00000271993	ENSG00000259251	1.3792922544726756
ENSG00000271993	ENSG00000227383	1.3792922544726756
ENSG00000271993	LOC100996333	1.3792922544726756
ENSG00000271993	ENSG00000266588	1.3792922544726756
ENSG00000271993	ENSG00000275995	1.3792922544726756
ENSG00000271993	RASD2	1.3792922544726756
ENSG00000271993	ENSG00000279669	1.3792922544726756
ENSG00000271993	ACVR1C	1.3792922544726756
ENSG00000271993	ENSG00000278959	1.3792922544726756
ENSG00000271993	ENSG00000280205	1.3792922544726756
ENSG00000271993	HKDC1	1.3792922544726756
ENSG00000271993	ENSG00000218313	1.3792922544726756
ENSG00000271993	ENSG00000274038	1.3792922544726756
ENSG00000271993	ENSG00000275576	1.3792922544726756
LOC100507477	ENSG00000240328	1.2293362159076602
LOC100507477	RPL7AP28	1.3792922544726756
LOC100507477	PARK7P1	1.2293362159076602
ZNF385D-AS1	ENSG00000224067	1.3792922544726756
ZNF385D-AS1	ENSG00000275017	1.3792922544726756
ZNF385D-AS1	CCL11	1.3792922544726756
ZNF385D-AS1	ENSG00000268297	1.3792922544726756
ZNF385D-AS1	ENSG00000248925	1.3792922544726756
ZNF385D-AS1	ENSG00000271978	1.3792922544726756
ZNF385D-AS1	ZFY	1.3792922544726756
ZNF385D-AS1	ENSG00000261472	1.3792922544726756
ZNF385D-AS1	CDCA4P1	1.3792922544726756
COL25A1	ENSG00000236510	1.3792922544726756
COL25A1	BNIP3P11	1.3792922544726756
ENSG00000267594	SGK2	1.3792922544726756
ENSG00000267594	ENSG00000259445	1.3792922544726756
ENSG00000261496	ENSG00000259109	1.2293362159076602
ENSG00000278959	ENSG00000261266	1.2293362159076602
ENSG00000278959	ENSG00000237576	1.2293362159076602
ENSG00000278959	LOC100996333	1.3792922544726756
ENSG00000278959	CT69	1.2293362159076602
ENSG00000278959	LOC102723604	1.2293362159076602
ENSG00000278959	ENSG00000250777	1.2293362159076602
ENSG00000278959	ENSG00000280205	1.3792922544726756
ENSG00000278959	VN1R103P	1.3792922544726756
ENSG00000278959	LIPN	1.2293362159076602
ENSG00000278959	ENSG00000218313	1.3792922544726756
ENSG00000278959	ENSG00000232486	1.2293362159076602
ENSG00000278959	ENSG00000230684	1.2293362159076602
ENSG00000278959	ENSG00000233189	1.3792922544726756
ENSG00000278959	ENSG00000271993	1.3792922544726756
ENSG00000278959	TRPM5	1.3792922544726756
ENSG00000278959	ENSG00000275981	1.3792922544726756
ENSG00000278959	ENSG00000279613	1.3792922544726756
ENSG00000278959	MTCO1P15	1.3792922544726756
ENSG00000280348	LOC101927787	1.3792922544726756
ENSG00000280348	ENSG00000230061	1.3792922544726756
ENSG00000280348	LOC100419700	1.2293362159076602
ENSG00000280348	CALCB	1.2293362159076602
ENSG00000280348	IZUMO4	1.2293362159076602
ENSG00000280348	BIK	1.2293362159076602
ENSG00000280348	ENSG00000281796	1.2293362159076602
ENSG00000280348	ANO9	1.2293362159076602
ENSG00000280348	ENSG00000241135	1.3792922544726756
ENSG00000280348	CCNA1	1.2293362159076602
ENSG00000280348	ENSG00000276744	1.2293362159076602
ENSG00000280348	TMEFF2	1.2293362159076602
ENSG00000280348	ENSG00000233979	1.2293362159076602
ENSG00000280348	ENSG00000227758	1.2293362159076602
ENSG00000280348	ENSG00000272491	1.2293362159076602
ENSG00000280348	TDO2	1.3792922544726756
ENSG00000280348	SCARNA5	1.3792922544726756
ENSG00000280348	ENSG00000257803	1.3792922544726756
ENSG00000280348	NEFM	1.2293362159076602
ENSG00000280348	SIK1	1.3792922544726756
ENSG00000280348	ENSG00000261838	1.2293362159076602
ENSG00000280348	ENSG00000206728	1.3792922544726756
ENSG00000280348	ENSG00000253112	1.2293362159076602
ENSG00000280348	LHX9	1.2293362159076602
HKDC1	ENSG00000261266	1.2293362159076602
HKDC1	ENSG00000237576	1.2293362159076602
HKDC1	LOC100996333	1.3792922544726756
HKDC1	CT69	1.2293362159076602
HKDC1	LOC102723604	1.2293362159076602
HKDC1	ENSG00000250777	1.2293362159076602
HKDC1	ENSG00000280205	1.3792922544726756
HKDC1	VN1R103P	1.3792922544726756
HKDC1	LIPN	1.2293362159076602
HKDC1	ENSG00000218313	1.3792922544726756
HKDC1	ENSG00000232486	1.2293362159076602
HKDC1	ENSG00000230684	1.2293362159076602
HKDC1	ENSG00000233189	1.3792922544726756
HKDC1	ENSG00000271993	1.3792922544726756
HKDC1	TRPM5	1.3792922544726756
HKDC1	ENSG00000275981	1.3792922544726756
HKDC1	ENSG00000279613	1.3792922544726756
HKDC1	MTCO1P15	1.3792922544726756
CCDC42	ENSG00000232699	1.2293362159076602
ENSG00000254165	ENSG00000261970	1.2293362159076602
ENSG00000254165	CHRM1	1.3792922544726756
ENSG00000254165	ENSG00000249609	1.3792922544726756
ENSG00000254165	ENSG00000235060	1.2293362159076602
ENSG00000254165	ENSG00000199730	1.3792922544726756
ENSG00000254165	OVCH2	1.2293362159076602
ENSG00000254165	ENSG00000260578	1.3792922544726756
ENSG00000254165	PANTR1	1.3792922544726756
ENSG00000254165	NDUFAB1P1	1.3792922544726756
ENSG00000254165	SEL1L2	1.3792922544726756
ENSG00000254165	LOC100421569	1.3792922544726756
ENSG00000254165	ENSG00000273352	1.2293362159076602
ENSG00000254165	CDCP2	1.2293362159076602
ENSG00000254165	ENSG00000267142	1.2293362159076602
ENSG00000254165	H2BC10	1.3792922544726756
ENSG00000254165	SNORD25	1.2293362159076602
ENSG00000254165	ENSG00000223834	1.3792922544726756
ENSG00000254165	SUSD4	1.3792922544726756
ENSG00000254165	MAPK4	1.3792922544726756
ENSG00000260633	CIAO2AP1	1.3792922544726756
ENSG00000260633	MIR647	1.3792922544726756
ENSG00000272814	ENSG00000260953	1.2293362159076602
ENSG00000249834	ENSG00000261970	1.2293362159076602
ENSG00000249834	CHRM1	1.3792922544726756
ENSG00000249834	ENSG00000249609	1.3792922544726756
ENSG00000249834	ENSG00000235060	1.2293362159076602
ENSG00000249834	ENSG00000199730	1.3792922544726756
ENSG00000249834	OVCH2	1.2293362159076602
ENSG00000249834	ENSG00000260578	1.3792922544726756
ENSG00000249834	PANTR1	1.3792922544726756
ENSG00000249834	NDUFAB1P1	1.3792922544726756
ENSG00000249834	SEL1L2	1.3792922544726756
ENSG00000249834	LOC100421569	1.3792922544726756
ENSG00000249834	ENSG00000273352	1.2293362159076602
ENSG00000249834	CDCP2	1.2293362159076602
ENSG00000249834	ENSG00000267142	1.2293362159076602
ENSG00000249834	H2BC10	1.3792922544726756
ENSG00000249834	SNORD25	1.2293362159076602
