gene	module	module_membership	kWithin	kTotal	kWithin_quantile	is_hub
PCAT1	blue	0.956443851423159	162.888399840565	202.69078676519	0.993492407809111	TRUE
SCML4	blue	0.968152633101843	161.921504001394	227.411308285015	0.992407809110629	TRUE
MPZL3	blue	0.945363848889182	161.122671439629	195.23966419984	0.991323210412148	TRUE
GRAP2	blue	0.958598368015906	159.769806051112	215.341437311791	0.990238611713666	TRUE
OXNAD1	blue	0.929027501845777	159.197129652329	200.241370105303	0.989154013015184	TRUE
LEPROTL1	blue	0.960719734134353	156.320895445432	190.71979226862	0.988069414316703	TRUE
PIK3IP1	blue	0.944150539195405	156.084523818554	214.200610806114	0.986984815618221	TRUE
MLLT3	blue	0.957290633305883	155.692162738495	204.934549391268	0.98590021691974	TRUE
TTC39B	blue	0.96958999386763	154.546197733851	202.5433469138	0.984815618221258	TRUE
LDLRAP1	blue	0.915651583354536	151.384760042999	188.614559175229	0.983731019522777	TRUE
CCDC7	blue	0.929660647328435	151.304603144257	193.144078054822	0.982646420824295	TRUE
SPEF2	blue	0.956735092594973	150.452804017742	186.350227951195	0.981561822125813	TRUE
AC137810.1	blue	0.93140649609897	148.906626859045	174.648205866363	0.980477223427332	TRUE
IL7R	blue	0.915786702244545	148.81459568862	177.754138235367	0.97939262472885	TRUE
CAMK4	blue	0.926025403842303	148.471811613683	175.707387118162	0.978308026030369	TRUE
TNIK	blue	0.95313095067644	147.438798250267	192.124296990744	0.977223427331887	TRUE
LAT	blue	0.947535467497238	146.996832720287	174.82197703392	0.976138828633406	TRUE
ITK	blue	0.975394087443431	146.67196789528	171.219920220549	0.975054229934924	TRUE
ICOS	blue	0.867430994539542	146.3514696913	171.989931548756	0.973969631236443	TRUE
HABP4	blue	0.933551940807685	146.131729326532	193.21551208713	0.972885032537961	TRUE
RASGRP1	blue	0.947787487217419	146.093535674215	210.324736756552	0.971800433839479	TRUE
SPOCK2	blue	0.971918055472068	144.673052702571	228.044358600692	0.970715835140998	TRUE
RNF157	blue	0.905480368674521	143.719953618818	165.707239028756	0.969631236442516	TRUE
BICDL1	blue	0.917488498467088	143.029740956612	186.066821604057	0.968546637744035	TRUE
ZFYVE9	blue	0.930247530248423	142.17759528009	177.475271874261	0.967462039045553	TRUE
GPR89B	blue	0.963704411782752	142.039689834254	217.828917708765	0.966377440347072	TRUE
