,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15
ENSG00000278915,-1.13263348777368,0.0428968268288938,-0.610022049343585,-0.175659653154152,0.377363371740861,-0.684336048993636,0.497113134452466,0.111237263101124,-0.0932531678229584,0.894275026245133,-0.123379197124335,0.389222575700556,-0.328656425475877,-1.31578167020789,1.06047829258804
GABRA5,0.0514546093788536,-0.0224219595140913,-1.10550752529906,-1.36824875957783,-2.35124056629803,-0.594831810318376,1.12631199468697,0.527371449679499,-0.065664857642566,-1.0378982377439,1.00879706724317,-0.240408003535755,-1.32999493207561,0.125072990052552,0.0625003787078517
KRT5,0.91256738027833,-0.673285340975486,0.75290062378784,-0.0218727726337246,0.679528680560869,0.0131767138593103,0.131887154738623,0.38030163849463,-0.296683728390384,0.0121314083679887,1.31360821280283,-0.00298771575708841,0.0967883205580715,0.0126304138931068,1.0537621751186
LINC02399,0.248753780268153,-0.208271797593662,1.53758784306352,0.917095524541531,-0.336765137545782,-0.0261459754135813,0.16256205217194,0.250859766275506,1.42511548496322,0.109743446880196,0.0671571950419026,-0.18404638097029,0.113434156130502,0.0748782759641557,0.675198184110798
LOC196469,-0.166563301605441,0.0903366798104296,-0.471856194110605,0.0831884978601821,-0.315505272139933,-1.40352731478875,0.120393316161134,0.294645692206087,-0.0332496666341251,-0.493941001830215,-0.0170620009531666,-1.33295093291,-0.125482174985061,-0.179630876184227,-0.137142475905977
NEFM,0.127653037824284,-1.03662728218888,-0.228550570495183,-0.518133795877015,0.810526875239631,-0.892777097579767,1.68137693966338,0.498370291907729,0.467762910558599,0.683450567887371,1.16341611981505,0.168872796619077,-0.509478666591135,-0.371353370131657,1.22418646026093
OVCH2,0.918961541077276,-1.89665559232729,0.593436844214253,-0.0573842351228253,0.327609930815834,-0.379562785675899,-0.239176751354212,0.200159421149081,-0.0203324831287433,0.0604827986426972,-1.38330331660855,-0.394179222925826,-0.228852863362566,-0.349400133256329,1.77010409029382
PLPPR1,0.312043037381499,-0.461985881939469,-0.0602718544988749,-0.0737855823626593,-0.00360286782831742,-0.126093576546414,-0.194336693734122,0.0149533706675976,0.0588867145736041,0.274546636944106,-0.114849189140907,0.522841896112249,0.052708170684921,-0.220371896214801,0.780468086108649
POU3F2,-0.149099199415877,0.0395226180875211,1.24977592002026,1.50131176274828,2.42708200928552,0.785064395257574,-1.26845409195143,-0.695495959845218,0.0712603536077143,1.16326766430638,0.909262612282454,0.461602660112648,1.44809658939912,-0.300648018658695,-0.189629162244721
RPL7AP28,-0.0394064346374075,0.675884378461407,0.0357907829904668,0.628585003007644,0.0267140955970482,0.0111412221533374,1.37029930034746,0.508855289496329,-0.0375077163475907,-0.798976541789839,-1.39345331495598,-0.196653416672571,-0.0795830156714102,-1.30342811688285,-0.0624667042969258
