,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15
ENSG00000255710,-0.329421459671914,0.70403454086153,-0.667170815913491,-0.311386150172699,-0.257212140037446,-0.0159851130228706,0.314543465710553,-0.503537155537452,-0.651282973404058,0.0896390102900333,0.570072929220988,0.0164255601164062,1.12140656264467,0.434348282498003,-0.380234949812534
ENSG00000256250,-0.856525940467571,-0.161338236326912,0.423524156140792,-0.33400175623496,0.370161823050499,0.530977548259946,0.529780240430503,1.02005963678093,2.10371710074138,0.395822852002514,-0.751137444775643,1.09915509870594,-0.351702422958227,-0.312283143290046,1.22096423671328
ENSG00000257803,-1.66178326379361,-1.64396605141996,0.695235211483788,0.435194147125109,1.34725000839119,-0.73688981272988,-1.6949390984281,-0.0860339103007577,-0.403236886687176,0.701968586387933,0.733002495844746,0.339467577351908,1.22582312145201,-1.66767615013365,0.178739076728471
ENSG00000258035,-1.98017599586346,-1.49723936798178,0.41654209910403,-0.904926026361085,-0.408368080724661,-0.129605169442776,-0.496080052595689,-0.0784968889436981,0.22147334069766,0.0332634737006568,-0.0713656628989082,-0.116614912665856,-1.37142077876294,-0.38615181781991,0.196160950549333
ENSG00000259437,-0.676681416176918,0.21873668385383,0.914932491623485,-0.728591443816083,-0.137206454966462,-0.195900604280806,-0.328982334811727,1.80213002440096,0.14541584669896,-0.615771710238723,0.163797609305865,0.384934844371976,-0.595361584236926,-0.88027401691442,-0.148283807369406
ENSG00000259445,-1.2122238209692,-1.60907968673957,-2.24863346551144,0.0567939444734223,-2.40807023517367,-2.56212392048992,0.581137126802037,-0.655594881221845,0.178114176888313,0.24786720070266,0.397589342523846,-0.0121093068731498,0.196908181393786,0.738042375462306,-1.34476592638048
ENSG00000260613,-1.16782811442969,0.107710934996651,1.80980559036199,0.0926324266828234,0.294171161295833,0.171536244966227,-0.000769676730486414,0.725818525901919,0.0611926189138184,0.193246989544148,1.08701928703784,1.21204228109735,0.593178784703518,1.38818902668325,0.209314191064972
ENSG00000260953,-0.30708407713214,0.114637506142974,-0.500551161969985,-0.112349089195454,-0.381590283078753,4.0628364710059,0.378203222092389,0.16178539545975,-0.38719107624597,-0.115149056502614,-0.371478158413155,-0.281767557849079,-0.66442639802876,0.269706069956974,-0.0508215640682882
ENSG00000261267,-1.75004285245813,-1.04094474880322,0.133146269210085,-0.729626118264475,0.278145251232991,0.171391876409184,-1.57374411576319,-0.408908309726565,0.293443209072356,0.422653800411185,-1.01148576062519,0.821143732837612,-0.940057330730145,-0.755987879846311,1.44452851834306
ENSG00000261472,0.0288798922848444,-0.415905215198939,-0.118679897954108,-0.288306501144107,0.503896061459768,-0.255429817944336,0.511686698114201,1.97827042696753,0.361347007662325,-0.612020256544165,-0.370082749495334,0.948486176773037,0.334381419850048,1.15657974556923,-0.347816312336402
ENSG00000261573,1.42276406985159,0.419598051667497,0.0550332658673346,0.127634303082172,-0.233556672148623,-0.279274954281972,-1.25724645429346,0.337511671255623,2.3122226645278,2.08215153633685,1.33864249055023,1.16123738976642,-1.44399475712678,-0.435930632319108,2.18158446692614
ENSG00000264000,0.832819105705366,-0.69436276151588,0.833689879718446,1.54105327295201,-0.0938241824619921,0.291356475027399,0.873375435235596,1.39999994742688,-1.17096205657005,-0.432765564611766,0.060517259181173,1.0144837973569,-0.226261819598475,-0.0715947570128655,-0.19336680247966
ENSG00000267108,0.350125620004895,0.0794691122906816,0.13599143470344,-1.10193152265571,-0.363005678524679,-0.241720229015358,1.14413883810422,0.0908875176631744,0.666380694491575,-0.240369227238995,0.920884887749653,0.562163066418549,0.786260753528973,-0.310347405420808,-0.379375400150206
ENSG00000267257,0.878678483390577,-0.369491023761761,-1.41689966618668,-0.431261766386858,-0.177478881599125,0.175792020924273,0.124110929118981,-0.500614607611947,0.226894594085788,0.00386195665551695,-0.83505665297544,1.53717740099084,-0.736041513715638,-1.13967113381998,0.504153191474403
ENSG00000267366,-0.147111706741695,0.837254030328837,-0.714448738876268,-0.463562379447582,-0.137712698663194,-0.452966829026851,0.00880341555715417,0.849283361289436,-0.579646051128624,0.127253346577426,0.351325606308269,-0.326287763519535,1.33442838748812,-0.456580272483405,0.111926774042966
ENSG00000267655,-0.157583946483969,-0.272995099405447,-1.28471097968482,-1.99670613941033,0.138139581872814,-0.0512936848597172,-0.0300931058999896,-1.62675909745824,-0.260328898520438,-0.035993924202537,-0.840147073226256,-0.908320642337682,0.500864782444932,0.222326079521393,0.218777363486044
