,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15
ENSG00000250934,-1.82456458916362,0.550933763999755,-1.26768422405498,-0.815695813775551,-0.397711997409935,0.0459035538718757,-0.0627902618071872,-2.00433193141365,-1.8825502834298,-0.0908301138665483,1.86466677900376,-0.266808095611295,0.113041525391029,1.0571649045305,-0.910052862917176
ENSG00000254165,0.103935449677652,0.0809414804150047,-0.573342470380007,0.136018552277664,-1.27983298036883,-0.9526581060023,0.585199326426019,0.308207587632869,-0.1024925028767,-0.383654056283942,1.60168654268929,0.835810446221151,0.332939108201796,0.541582655282696,-0.147575900202327
ENSG00000255504,-1.55502569142285,0.308197022096308,-0.323798867218433,0.831833429792102,0.617463235184728,0.193020657145952,0.726809616268857,0.0665538830921331,-0.642433096179336,-0.289326109629381,0.504194889973296,-0.415840247656543,0.140269238225217,0.52777508450525,-0.840114260197372
ENSG00000260578,-1.25028236600038,-0.0687150837206938,0.530999315488481,0.234136626280911,-0.221374091696959,0.22275149757127,-0.154932257211692,0.0570495994640429,-0.0941968584006418,-0.596804238825473,0.106260861038817,-0.285403405601431,0.336940028626694,1.31164460138894,-0.815300559557426
ENSG00000260633,-0.121914627081137,-0.398594137016788,-0.170134504425679,-0.00690809193604279,-0.349685755522722,-0.0157608862036464,0.00220084340490057,0.0497027032170243,-0.200867743859743,0.0172845064949602,0.204368415196644,0.0628774796307466,-0.0484560079565868,0.000796932888841655,-0.258136193393935
ENSG00000261838,0.44705526440228,0.21138293686755,-1.68545244903915,-0.316561240208674,-1.09277795015714,-2.13696756089874,0.168703805192245,0.682953744376876,0.474966725715506,-0.105749285212638,-1.20291410001648,-0.796113494300752,-0.818362104983589,-0.0103102633701309,0.476568959501041
ENSG00000263508,0.278959410380657,0.283590124006877,1.56076674451619,0.334016908059845,0.462876746919356,-0.985855259817651,-0.27312108667741,1.10347298859849,0.152375254274768,0.768718461973466,2.98692591798795,-0.853015701616976,-0.0368680074709046,1.02300507037495,0.230500037925376
ENSG00000266579,-0.466812676707604,0.98319396143538,-0.728925485450622,0.920868517427867,1.63146654706177,0.606840242961483,1.32194710828639,-2.22867983601362,0.0292141588066413,1.49866369150107,-0.13193719612794,-1.11138006897267,2.5597428374099,-1.73423420156833,-0.344832841821058
ENSG00000266968,-0.150397269556038,0.576654304100467,-0.419604726525034,-0.467218018802114,-0.471378970839447,0.777009636875292,1.15291923784839,-0.812873461212101,-0.158966015036057,0.00510056414552987,0.585013723889946,-0.363989839926979,-0.213987283520509,-1.02953041760677,0.227031628452308
ENSG00000267594,-0.565938609983228,-0.45161741261785,-0.0822705501627851,-0.730192114773528,1.14328316808833,0.300296700891328,0.489611441296317,-0.167663284930401,-0.111325249972398,-0.535583629949265,0.536977097532573,-0.248114953201206,-0.289784794893758,-0.353612520590396,-0.286928133691248
ENSG00000271993,-0.0195574797615364,2.2870012309073,-0.486770976555007,0.779592603343341,-0.0387883715061923,-0.300500845248936,0.257852373416035,-0.455617487487018,-1.0915166566002,-0.33494623578186,-0.291135356269218,-0.231654044890496,-0.554140712515794,-0.283425156895752,-1.20670725109878
ENSG00000272235,-0.326038541130252,0.683717105491375,-0.425976557461253,-0.0543805495514908,-0.184113029300591,0.65890621824597,0.840058473575455,-0.210245918435872,0.138585417475639,0.526737039203894,1.75881759973942,0.39008638056714,0.805339257211011,0.133471184379411,-0.533198912062544
ENSG00000274326,-0.648801697556981,-0.435000663139718,-0.995895955333035,-0.459700591939538,-0.527394788848442,0.139903987253515,-0.168066071144834,-0.490084239469856,-1.3883643819676,-0.0200918652403555,0.548597773109371,0.0886406211166458,0.691344981695065,-1.56672770139059,-0.841642483496656
ENSG00000275966,-0.571840499135412,0.0988413772595389,-1.67866226158587,1.55831521554843,-1.62074787652582,-1.66461943860776,-0.15385336245227,0.112070969259803,-0.0766967056366187,1.82081101356291,2.30830434221651,-1.19879916693343,2.13920872397168,0.0691056554148432,-0.0155656591230009
ENSG00000276527,-2.39379327194988,0.467783471930483,-1.5127146682872,-0.262196279402499,-0.136872950391192,0.119608853067646,0.387704304456103,-1.52145584059492,-3.07558123029525,-2.77874742177386,-0.136966703117935,-0.349334831249098,-0.180797297070043,0.362037685966218,-1.86153459095521
ENSG00000276916,0.0605734007242347,-0.655488128771929,-0.508655129089542,0.112003638464065,-0.158764540000982,-0.334947417180449,-0.330150896363043,0.0291656324733679,-0.23245435209074,-1.00385951626295,-0.687123658240957,-0.260875221072984,-0.140511935301008,-0.648884183328443,0.846502807709951
ENSG00000277463,-0.574326636077159,0.4012912810944,2.14835926353556,0.338330026786963,0.175380715363946,0.702433938355112,-0.466475310909718,-0.409501980285015,-0.296812942422312,-0.394253954904591,1.81606041979259,-0.0509761683655202,-0.383670739320427,-0.167003092527753,-1.82694281336265
ENSG00000278959,-0.771673876908511,0.849068977247344,-0.735126125663443,0.161842063875875,0.658000145455655,0.119371635893975,0.412123948718848,-0.540715211008266,-0.7882630220006,-0.211727363535046,0.383858887308139,-0.268092320915688,0.0939324200401804,-0.251745108863879,-0.582757601457333
ENSG00000279074,-0.700660639307515,0.649496644266543,-0.403334385942663,0.00267638214885674,0.0754805097904431,0.421085326641504,0.487207733318919,-0.85597713935504,-0.37432065565028,-0.327335537103941,0.874099517596027,-0.20665983978799,-0.361659927592654,-0.179607268517985,-0.75261818296699
ENSG00000279463,-0.448912917346052,0.600819510139824,-0.372651461613125,0.108717514077311,-0.245719807002649,0.709518741557231,0.929804020863191,-0.277805336778476,0.0360268137101815,0.317906330914433,1.6787149697389,0.672866967353263,0.453909227464073,0.211699759995641,-0.807543280364526
ENSG00000279851,-1.60981893736353,-0.00348068141905626,-0.131848984896448,0.214383149101652,-0.0449576303822352,0.256070153041146,0.310195521278202,-0.317281723872232,0.093357385139668,0.19015362034993,0.434499525377639,0.714645816397696,0.390383336364117,0.107073316115738,0.178555289447926
ENSG00000280159,-3.49868966173523,-0.258075264826728,1.72052167586486,0.230327717593118,0.385916127084895,-0.496918593380846,-3.63289389993021,-2.08344196817501,1.48067143386491,0.236263968747264,-0.497065709836257,-1.08376334628055,-2.02054615648852,-3.34118447194088,0.144586715731335
ENSG00000280348,1.79915141952263,0.391387100216655,0.421296632964549,0.130510465567314,1.33483046484222,-1.82470709833214,-1.88868286159669,-0.504578084449358,0.701048400866407,1.87494428370297,0.631584158974551,0.264780316177133,0.896140644812291,-1.38198877653166,-0.373849159539755
FHIP1A,-0.43412474806711,-0.694580789164664,-0.45670716920949,0.0672796482345131,-0.630329347853445,0.271030429250516,0.0658355004426802,-0.193206833919182,-0.213830609486316,-0.152058191653363,0.491530366152865,-0.258987712116487,-0.192356061920787,0.336206257735256,0.193354260809657
FIBCD1,-1.18931978297141,0.188128942927324,-0.1989457581283,0.0482800465924389,0.195344245915604,0.170526818745874,-1.33646126541753,-0.576952339042214,0.0339437165157016,0.696263250827318,1.08601994671859,0.0186888735913237,0.616539179991115,0.563496832070244,0.396579452547163
FMO6P,-0.0480853733936294,0.829648332301985,-0.156222480583265,-0.109516033746928,0.0978484339845661,0.612406260222934,1.21377975309066,0.135157644652368,-1.31081165976512,0.399686432456369,0.305221057367416,0.0202944072674293,-0.0805977995110517,0.19077846893768,-0.521643828463765
GJB3,-0.432030341438147,-0.68588283655964,-0.502372237886045,0.0474870388189431,-0.641436138114824,0.211150111603816,0.0612087906333627,-0.0872383307656895,-0.2659339201244,-0.104575174374186,0.511653839895104,-0.141402245197029,-0.247973738935258,0.295400339758961,-0.254428730170373
GRM5,-0.0887469040753005,0.339145246784736,-0.198390597526369,0.294607169012611,0.0990113875262821,0.224497377376064,0.485599864726904,-0.390644566755477,-0.379877345613506,0.169810167707312,1.43905214080539,0.248128954292031,0.1986148033263,-0.198672174784989,-0.892676148661758
HKDC1,-0.780265987332991,1.04615237459769,-0.657859274712717,0.0667020938392734,0.186465056080754,0.308406649377919,0.84639273639876,0.633419873169774,-0.565766611068752,-0.150478549915141,0.651170187862407,-0.422342468456901,-0.216767338833474,-0.391170159629462,-1.09021107942328
KCTD8,-1.26982804262478,1.95746726597861,0.0159526404002387,0.247777690291194,-0.0101412150110453,-0.311070478078641,0.00986867683415358,-0.220715990025358,0.369137399151688,0.405823197400619,0.151928376974796,-0.703287853395116,0.720383901061531,0.982568182725125,-0.961762753136958
KRT87P,-1.670315636333,-0.169849486397203,-0.0456782028981638,-0.0451494724293676,-0.130007912540283,0.0758081286820367,0.0108661777612069,0.083801313977636,-0.09562180207737,-0.549982235449508,0.0334536688967006,-0.0542291917250488,0.190066960074077,-0.0412844520217478,-0.0832040398678303
LEMD1,-0.0459053486612712,0.0664287581988632,-0.0635263739813546,-0.764482488079992,-0.103777452154793,0.0371559059511079,-0.244456911541554,0.17303488878276,0.198027106712136,-0.428144830260938,0.183417993617817,0.090394228951703,-0.338751155085935,0.729901232129227,0.13243982216346
LINC01931,-1.36853783550004,0.173199971193166,1.12762843639862,0.359618796586535,-0.0139404037513079,-0.570706560410608,-0.199882304644467,0.0570182040728066,-0.0319186601069634,0.100920630476131,-0.0268413113272363,0.0649450178643919,0.114921029187761,-0.523686069628088,0.362520455156838
LOC100507477,-0.504133877177212,0.289887251890019,-0.0417553056923604,-0.171582083267366,0.709363807622043,0.782407155229002,1.81378504116823,0.50236936989295,-0.370635739051673,0.168443836776033,2.15167986283813,0.194663918287151,0.238013592155967,-0.0896191243903614,0.0907392840313232
LOC100996333,-0.363409931112725,1.45816859587693,-1.19184521840088,0.44065730259009,-0.0933842712010413,-0.0509708521531012,0.496420800584905,-0.32920963542707,-0.546496521957828,-0.211685351304886,0.276118654758014,-0.405499105841305,-1.36323347042768,-0.391745994614521,-1.48277239739444
LOC101928858,-2.47810417461696,0.473841208101854,-1.65387020545393,-0.323889007023135,-0.173105042130614,0.132201938360151,0.468778764378074,-1.58947789723109,-3.1357353424839,-2.84600481044914,-0.184278224874767,-0.471018035561135,-0.259968415637627,0.456515240262436,-1.92315557680237
LOC646870,-0.281569116322654,0.26079803756888,0.278400940975704,0.0380767853479313,0.261996126454885,0.44515402686719,-0.394905922049104,-1.30624655666731,-0.182614220391435,-0.492420754625564,0.612376346198593,-1.05118663548338,-1.0856204755648,-1.59531450428021,-0.753728833798669
LRRC73,-2.25040581725218,0.0919356607675199,-0.637154586410257,0.104935048997081,-0.728402711653068,0.210527132245674,-0.398467183361757,0.304710910658407,-1.38887281048792,0.141143110622179,0.0342444391753362,-0.955501842065309,-1.83362016884387,-1.638467044162,-0.00841930229685401
MAPK10-AS1,-1.81917188399046,1.08385584851534,-1.45824560961313,0.585509375919602,-0.168716570233905,0.248161024693948,-0.348096358926642,-1.99632828840644,-2.12227526787655,0.853820114678588,1.5897207263862,-0.913623469210415,-0.229961118241354,-1.54632666901289,-1.06858631507165
MATN4,0.0684522550974507,0.0653518121716316,-0.459915466216322,0.137148048376414,0.448406632449471,0.0676132156001354,-0.147754017191713,-0.162426731859151,-0.923014510402847,0.10176994273865,0.304718028832103,-1.72829375785747,-0.0953158045274701,-0.0553464352419461,0.0397462940409937
MIR6124,-0.717954183067692,0.48208375687384,-0.403588177872611,-0.506630528319736,0.36965183742282,0.399087675779772,0.270597003873612,-0.429813257846133,-0.372040639012843,-0.139290215134351,0.387932921821607,-0.689795206997217,-0.0427411576541967,-0.0807402323864395,-0.737775863792874
MTCO1P15,0.326367825208994,1.60640253020686,-0.476016872808319,0.200203041991421,-0.26875128191493,-0.313937617255778,0.660734683814156,-0.481736276828296,-0.754256034815907,-0.300976618994255,0.65871139012547,0.0577321117675408,-0.505072808329448,-0.27474466524573,-0.945875057910759
NOS2,-0.132608822739062,-0.0592215704151359,-0.181722264960085,0.0525116099490431,-0.311813092086969,-0.879679849179526,-1.02440076132455,0.125805086345285,-0.167420594711656,-0.302993162690631,-0.950987100503815,-0.786568911702166,-0.149625397572288,0.973186812997902,-0.92619770990027
NR1H4,-0.304378534335148,0.880167677628912,-0.547409525087528,-0.185665929824507,-0.377624785996929,-0.190332828819437,-0.0294986861329209,-1.57340713124557,-0.301076646244208,0.475044952548117,0.471763288630642,-0.415987184463915,0.603628010515836,-0.192989262506879,-0.374947042495788
ODAD2,-0.245556260617284,0.0805013642641117,0.0806058772251815,0.198586102146749,-0.212245454121391,-0.12173809707144,0.209311297076347,-0.128722909672468,0.778815579644272,-0.179505330187587,-0.0592905224332544,-1.36302628827313,1.26354481336736,0.994723409753098,-0.677498933390039
PPFIA2-AS1,0.375943763848711,-0.153378654906202,-0.0302222910831839,0.58545733894642,0.610809781581484,0.483042716720614,0.19673492546431,-1.58135399784347,-2.23355058526291,-0.1412460556802,0.556524909290553,0.97055678007297,1.88099840590243,1.19329565960826,-1.18109201833678
PRIMA1,-1.64981316157955,0.189034255745401,-0.220851952116351,0.180552762709144,-0.0221801956386673,0.315611678464097,0.330020363586887,-0.309790369401781,0.061305319801641,-0.357724851752243,0.467447653098472,-0.889699513946867,0.503043978213146,0.293485511179199,-0.209540198250279
RPL12P24,-0.221383715435089,-0.310790209368735,0.944016790370722,1.22432014019664,0.486773431465393,0.888256931416193,-0.747600143442702,-0.291005665865058,-0.261370404858149,0.70928760130104,1.31141653390258,0.799961485204533,0.802257159304658,-0.407205974430608,0.0621722343615648
RPL21P16,0.233255538066059,-0.128111538780565,0.0578302163451551,0.577220713180471,0.435256307935544,0.302157385577325,0.151953069355782,-1.41132128902184,-2.07515543153415,-0.0618039660996002,0.400278356518569,1.1595415888464,2.1589410575454,1.24996993447022,-1.28070972503371
RPL36P10,-0.217155314704355,-0.22062342758293,-1.32569767756875,0.36135143808154,-0.903441228842927,-0.372529068344971,-0.0739422128982916,-0.290714139192946,-2.10851010619009,0.0320351230509154,0.173405447288236,-0.119071471376298,-0.0472785938108201,0.0595762805676895,-1.24606474315432
SCN1A,-0.21848130238722,-0.786504591844045,0.0832092593021703,0.367502009868517,-0.0415616184133916,-0.172879785827888,1.19495227531518,-0.307546368890606,-0.0523591824123878,-0.210835019649134,1.21207268517191,0.167357646507664,0.105997388296421,-0.100661666001854,-0.685778694874862
SUSD4,-1.10582736997145,-0.135485468623938,0.809161399686324,-0.0932002498514794,-0.112196371745308,-0.0830292417904492,-0.425022357199802,0.076814996119176,0.0525352644087567,-0.332894072967637,-0.155470762977494,-0.295675994846157,0.279273138937701,1.05746725983152,-0.493483852661161
TDO2,-0.244755571580011,0.546282050077332,0.128075425340646,0.393718825971472,0.244438313371308,0.436771249113272,-0.700048589797922,-1.53536803433612,-0.49669689762726,0.22228857333809,0.86793066926068,-0.844771248435462,-0.801911380921958,-1.40561593945591,-1.02678341861259
TMEFF2,0.808825848534202,0.0691708936464013,-1.21933329386979,1.43498467280817,1.71923642944314,-1.26350899948386,0.296304570035512,0.310909947762687,-0.0607850457566885,2.01617313790458,2.13782885795816,0.907684860244738,2.35085590403618,0.234278966386974,-0.304686163682395
WDR88,0.240212897721795,0.340517567388826,-0.314127487824371,-0.234438760730646,0.526878697220989,-0.859052953692312,-1.28582430316044,-0.550693426748689,-0.0877974057390413,-0.0395997347116875,-0.619343690688629,-0.386028971816817,0.287826974916684,1.14637865794607,-0.136188597291213
WNT10B,-0.0369813209007757,0.147896964305679,-1.70868748768129,-0.199502194101256,-0.0125810729538248,-0.130338617821158,-0.0396860934031774,-0.155014820882497,-1.39284122527686,-0.0768821469161617,0.09806349628936,0.775461223269914,0.122863649830669,0.110260729764135,-1.1618896073669
WNT11,-0.0622245629518662,0.669341139414184,0.0864207112034887,0.376230363975564,0.187193877193077,0.250679838670189,-0.650504716058567,-1.247170202855,-0.358764111471046,-0.103053959181363,0.386990982814687,0.819124947188239,-0.991586108364349,-1.19607837313628,-1.20353152123473
ZNF295-AS1,0.0530018914418634,-0.181027663718648,0.447130705565119,0.239565368336658,-0.660699016267018,-0.812580728848721,-1.33177399349645,0.819805411524388,-0.3650353041306,0.506340717977232,0.772324328999563,-0.229930769876008,-0.410900667186617,-0.44451753300189,0.565609873773376
ZNF385D-AS1,-0.42182781074366,0.874242304114271,-0.734175500663141,0.794894558601013,1.66761894296287,0.59376218245515,1.35901635730926,-2.18443382825131,0.0059282678099474,1.55970013604774,-0.0685281360169656,-1.09032119350685,2.51504060697269,-1.59287262918392,-0.265346805670966
